#! FIELDS time phi psi ttsketch.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 1549.800074 -1.321710 0.750349 0.000000
 1550.000074 -1.685976 1.166083 0.000000
 1550.200074 -1.515961 0.767362 0.000000
 1550.400074 -1.242117 0.538588 0.000000
 1550.600074 -1.263675 1.076202 0.000000
 1550.800074 -1.421095 0.828983 0.000000
 1551.000074 -1.368915 0.879991 0.000000
 1551.200074 -1.322256 1.239189 0.000000
 1551.400074 -1.415340 0.461620 0.000000
 1551.600074 -1.449499 0.846820 0.000000
 1551.800074 -1.336123 1.013432 0.000000
 1552.000074 -1.203687 0.940976 0.000000
 1552.200074 -1.308351 0.816598 0.000000
 1552.400074 -1.458352 1.003729 0.000000
 1552.600074 -1.286295 1.249900 0.000000
 1552.800074 -1.464717 1.049583 0.000000
 1553.000074 -1.410781 1.290219 0.000000
 1553.200074 -1.389448 1.493500 0.000000
 1553.400074 -1.188147 0.940588 0.000000
 1553.600074 -1.333479 0.767161 0.000000
 1553.800074 -1.661263 0.881889 0.000000
 1554.000074 -1.053981 0.642219 0.000000
 1554.200074 -1.555643 1.058654 0.000000
 1554.400074 -1.345659 0.684991 0.000000
 1554.600074 -1.411249 1.288781 0.000000
 1554.800074 -1.543639 0.843144 0.000000
 1555.000074 -1.481960 0.760861 0.000000
 1555.200074 -1.212908 1.021947 0.000000
 1555.400074 -1.284963 1.030841 0.000000
 1555.600074 -1.653046 1.312032 0.000000
 1555.800074 -1.294685 1.157320 0.000000
 1556.000074 -1.517903 1.053852 0.000000
 1556.200074 -1.162272 1.493779 0.000000
 1556.400074 -1.737011 2.273367 0.000000
 1556.600074 -1.696341 1.974688 0.000000
 1556.800074 -1.468635 1.962838 0.000000
 1557.000074 -1.322650 1.688250 0.000000
 1557.200074 -1.261639 1.104365 0.000000
 1557.400074 -1.357754 0.375273 0.000000
 1557.600074 -1.293027 0.791385 0.000000
 1557.800074 -1.232591 1.067662 0.000000
 1558.000074 -1.359905 1.045760 0.000000
 1558.200074 -1.360834 0.848697 0.000000
 1558.400074 -1.268475 0.241902 0.000000
 1558.600074 -1.550524 0.765406 0.000000
 1558.800074 -1.390879 1.061514 0.000000
 1559.000074 -1.496571 1.066800 0.000000
 1559.200074 -1.357455 1.276431 0.000000
 1559.400074 -1.051853 1.427967 0.000000
 1559.600074 -1.391738 1.709722 0.000000
 1559.800074 -1.295417 1.338413 0.000000
 1560.000074 -1.503015 1.483948 0.000000
 1560.200074 -1.373781 1.373260 0.000000
 1560.400074 -1.235413 0.982325 0.000000
 1560.600074 -1.229007 0.833260 0.000000
 1560.800074 -1.541537 1.598474 0.000000
 1561.000074 -1.678718 1.701640 0.000000
 1561.200074 -1.325692 1.220961 0.000000
 1561.400074 -1.716472 0.871278 0.000000
 1561.600074 -1.138887 0.722387 0.000000
 1561.800074 -1.416686 1.086591 0.000000
 1562.000074 -1.185156 1.220256 0.000000
 1562.200074 -1.348409 0.958709 0.000000
 1562.400074 -1.342034 0.668288 0.000000
 1562.600074 -1.321273 0.703831 0.000000
 1562.800074 -1.368122 1.336138 0.000000
 1563.000074 -1.537504 0.936706 0.000000
 1563.200074 -1.408288 0.756337 0.000000
 1563.400074 -1.238263 1.009870 0.000000
 1563.600074 -1.240369 1.275690 0.000000
 1563.800074 -1.658758 1.137372 0.000000
 1564.000074 -1.392639 1.062648 0.000000
 1564.200074 -1.421641 0.937300 0.000000
 1564.400074 -1.330848 0.090827 0.000000
 1564.600074 -1.264806 0.515428 0.000000
 1564.800074 -1.519200 1.071114 0.000000
 1565.000074 -1.274833 0.762550 0.000000
 1565.200074 -1.529681 0.800038 0.000000
 1565.400074 -1.282418 1.300557 0.000000
 1565.600074 -1.167140 1.477112 0.000000
 1565.800074 -1.348755 1.052384 0.000000
 1566.000074 -1.472307 0.726649 0.000000
 1566.200074 -1.835950 1.260727 0.000000
 1566.400074 -1.377093 2.009455 0.000000
 1566.600074 -1.292879 1.274210 0.000000
 1566.800074 -1.457905 1.452822 0.000000
 1567.000074 -1.622771 1.500402 0.000000
 1567.200074 -1.416525 0.858325 0.000000
 1567.400074 -1.503618 1.029665 0.000000
 1567.600074 -1.031002 1.729223 0.000000
 1567.800074 -1.214069 1.690958 0.000000
 1568.000074 -1.147923 1.100518 0.000000
 1568.200074 -1.365953 0.884752 0.000000
 1568.400074 -1.115342 0.649191 0.000000
 1568.600075 -1.310527 0.480292 0.000000
 1568.800075 -1.665773 0.357061 0.000000
 1569.000075 -1.344729 0.772654 0.000000
 1569.200075 -1.690768 1.239686 0.000000
 1569.400075 -1.461985 1.034262 0.000000
 1569.600075 -1.396492 1.133747 0.000000
 1569.800075 -1.282165 1.004777 0.000000
 1570.000075 -1.375814 0.955287 0.000000
 1570.200075 -1.297022 1.121867 0.000000
 1570.400075 -1.522385 0.875051 0.000000
 1570.600075 -1.245729 1.126428 0.000000
 1570.800075 -1.712584 2.001773 0.000000
 1571.000075 -1.635651 2.602097 0.000000
 1571.200075 -1.553403 2.410751 0.000000
 1571.400075 -1.505967 2.492712 0.000000
 1571.600075 -1.269877 2.341698 0.000000
 1571.800075 -2.404742 2.597503 0.000000
 1572.000075 -2.748044 2.787212 0.000000
 1572.200075 -2.745983 -3.029653 0.000000
 1572.400075 -2.160836 3.128830 0.000000
 1572.600075 -1.512237 2.766665 0.000000
 1572.800075 -1.161464 2.297533 0.000000
 1573.000075 -1.177952 2.021703 0.000000
 1573.200075 -1.173556 1.449602 0.000000
 1573.400075 -1.445992 1.096091 0.000000
 1573.600075 -1.208117 0.654925 0.000000
 1573.800075 -1.442199 0.865281 0.000000
 1574.000075 -1.206216 0.627665 0.000000
 1574.200075 -1.340930 0.844895 0.000000
 1574.400075 -1.255666 1.112520 0.000000
 1574.600075 -1.085429 0.456893 0.000000
 1574.800075 -1.333015 0.663976 0.000000
 1575.000075 -1.122936 1.232769 0.000000
 1575.200075 -1.436586 1.027653 0.000000
 1575.400075 -1.397873 1.189895 0.000000
 1575.600075 -1.392785 1.347421 0.000000
 1575.800075 -1.278593 1.012918 0.000000
 1576.000075 -1.647426 0.809240 0.000000
 1576.200075 -1.451364 0.854209 0.000000
 1576.400075 -1.159635 0.700599 0.000000
 1576.600075 -1.568470 0.926520 0.000000
 1576.800075 -1.365993 1.102701 0.000000
 1577.000075 -1.303139 1.093265 0.000000
 1577.200075 -1.398089 1.338604 0.000000
 1577.400075 -1.605369 1.555795 0.000000
 1577.600075 -1.210605 1.022744 0.000000
 1577.800075 -1.393172 1.372096 0.000000
 1578.000075 -1.499832 0.899416 0.000000
 1578.200075 -1.438411 0.468818 0.000000
 1578.400075 -1.285895 0.881268 0.000000
 1578.600075 -1.325058 1.103277 0.000000
 1578.800075 -1.294818 0.961308 0.000000
 1579.000075 -1.212372 1.140077 0.000000
 1579.200075 -1.342781 0.691735 0.000000
 1579.400075 -1.378596 0.532312 0.000000
 1579.600075 -1.525778 0.474580 0.000000
 1579.800075 -1.289064 1.261300 0.000000
 1580.000075 -1.290689 1.133585 0.000000
 1580.200075 -1.430159 0.771815 0.000000
 1580.400075 -1.379767 0.783015 0.000000
 1580.600075 -1.291593 1.234629 0.000000
 1580.800075 -1.382761 1.116298 0.000000
 1581.000075 -1.310945 0.982279 0.000000
 1581.200075 -1.760108 0.869748 0.000000
 1581.400075 -1.453700 0.921528 0.000000
 1581.600075 -1.373889 0.995027 0.000000
 1581.800075 -1.263295 0.937258 0.000000
 1582.000075 -1.317017 1.404061 0.000000
 1582.200075 -2.070493 1.056890 0.000000
 1582.400075 -1.925744 0.733971 0.000000
 1582.600075 -1.292305 1.193871 0.000000
 1582.800075 -1.608641 1.306412 0.000000
 1583.000075 -1.768569 1.048018 0.000000
 1583.200075 -1.255588 0.265248 0.000000
 1583.400075 -1.395860 0.782069 0.000000
 1583.600075 -1.428496 0.852673 0.000000
 1583.800075 -1.505428 0.662149 0.000000
 1584.000075 -1.104974 1.210488 0.000000
 1584.200075 -1.579913 1.748800 0.000000
 1584.400075 -1.226203 1.914666 0.000000
 1584.600075 -0.930716 1.928584 0.000000
 1584.800075 -1.192651 2.169439 0.000000
 1585.000075 -1.752520 2.158072 0.000000
 1585.200075 -2.228495 2.045701 0.000000
 1585.400075 -1.691130 2.432740 0.000000
 1585.600075 -1.208991 2.160445 0.000000
 1585.800075 -1.258920 2.228203 0.000000
 1586.000075 -1.356223 2.134949 0.000000
 1586.200075 -1.006654 2.158888 0.000000
 1586.400075 -1.618285 1.979612 0.000000
 1586.600075 -1.503477 1.812503 0.000000
 1586.800075 -1.479165 1.947339 0.000000
 1587.000075 -1.401718 2.679192 0.000000
 1587.200075 -1.646109 2.519521 0.000000
 1587.400075 -2.471180 2.136646 0.000000
 1587.600075 -2.664895 2.680765 0.000000
 1587.800075 -2.462979 2.611731 0.000000
 1588.000075 -2.576382 2.693647 0.000000
 1588.200075 -2.550897 2.545306 0.000000
 1588.400075 -2.638374 2.807603 0.000000
 1588.600075 -2.493027 2.909925 0.000000
 1588.800075 -2.737086 2.111131 0.000000
 1589.000075 -2.365043 2.430016 0.000000
 1589.200075 -2.584504 2.722232 0.000000
 1589.400075 -2.436060 2.899711 0.000000
 1589.600076 -2.537876 2.766773 0.000000
 1589.800076 -2.676376 2.815105 0.000000
 1590.000076 -2.502573 2.740868 0.000000
 1590.200076 -2.537851 2.728413 0.000000
 1590.400076 -2.628961 2.566125 0.000000
 1590.600076 -2.762745 2.335369 0.000000
 1590.800076 -2.457289 2.692333 0.000000
 1591.000076 -2.603996 2.712370 0.000000
 1591.200076 -2.438224 3.041464 0.000000
 1591.400076 -2.556445 2.840860 0.000000
 1591.600076 -2.822661 2.665418 0.000000
 1591.800076 -2.407097 3.123254 0.000000
 1592.000076 -2.484827 2.561689 0.000000
 1592.200076 -2.777136 2.493369 0.000000
 1592.400076 -2.518000 2.478857 0.000000
 1592.600076 -2.762892 2.591299 0.000000
 1592.800076 -2.476425 -3.092466 0.000000
 1593.000076 -2.517044 2.930495 0.000000
 1593.200076 -2.925164 2.795422 0.000000
 1593.400076 -2.470711 2.766908 0.000000
 1593.600076 -2.739516 2.997319 0.000000
 1593.800076 -2.563111 3.034653 0.000000
 1594.000076 -2.422606 2.825397 0.000000
 1594.200076 -2.739025 2.874118 0.000000
 1594.400076 -3.053924 2.908060 0.000000
 1594.600076 -2.491369 2.863438 0.000000
 1594.800076 -2.486492 2.804376 0.000000
 1595.000076 -2.689243 2.659503 0.000000
 1595.200076 -2.449822 2.732047 0.000000
 1595.400076 -2.505335 2.410775 0.000000
 1595.600076 -2.653392 2.329162 0.000000
 1595.800076 -2.332157 2.202154 0.000000
 1596.000076 -2.024688 2.599093 0.000000
 1596.200076 -1.892575 2.479728 0.000000
 1596.400076 -2.146882 2.424603 0.000000
 1596.600076 -2.528686 2.594136 0.000000
 1596.800076 -2.234806 3.049991 0.000000
 1597.000076 -2.078584 2.829748 0.000000
 1597.200076 -2.223815 2.386484 0.000000
 1597.400076 -2.593859 2.476990 0.000000
 1597.600076 -2.639578 2.983567 0.000000
 1597.800076 -2.564605 2.941636 0.000000
 1598.000076 -2.790941 2.417990 0.000000
 1598.200076 -2.880306 2.772044 0.000000
 1598.400076 -2.681478 2.731829 0.000000
 1598.600076 -2.497672 3.013402 0.000000
 1598.800076 -2.997665 2.831185 0.000000
 1599.000076 -2.270318 2.481537 0.000000
 1599.200076 -2.143965 2.249670 0.000000
 1599.400076 -2.140519 2.703077 0.000000
 1599.600076 -2.011683 2.577215 0.000000
 1599.800076 -1.548821 2.982569 0.000000
 1600.000076 -0.870240 2.547635 0.000000
 1600.200076 -1.315723 2.343950 0.000000
 1600.400076 -1.609113 1.641687 0.000000
 1600.600076 -1.659701 1.366647 0.000000
 1600.800076 -1.386167 0.805010 0.000000
 1601.000076 -1.227101 0.846037 0.000000
 1601.200076 -1.348799 0.823389 0.000000
 1601.400076 -1.146254 0.674448 0.000000
 1601.600076 -1.489036 0.954295 0.000000
 1601.800076 -1.101312 0.730262 0.000000
 1602.000076 -1.425628 1.127644 0.000000
 1602.200076 -1.396692 1.186541 0.000000
 1602.400076 -1.011824 0.895300 0.000000
 1602.600076 -1.600449 1.613032 0.000000
 1602.800076 -1.226498 1.018854 0.000000
 1603.000076 -1.425222 0.940802 0.000000
 1603.200076 -1.360902 0.880071 0.000000
 1603.400076 -1.579858 0.980486 0.000000
 1603.600076 -1.262364 1.094634 0.000000
 1603.800076 -1.179895 0.986201 0.000000
 1604.000076 -1.354970 1.736515 0.000000
 1604.200076 -1.524189 2.146856 0.000000
 1604.400076 -2.238207 2.022771 0.000000
 1604.600076 -1.819935 2.586553 0.000000
 1604.800076 -2.130299 2.788688 0.000000
 1605.000076 -2.649446 2.660212 0.000000
 1605.200076 -2.758382 2.870582 0.000000
 1605.400076 -2.686946 3.013266 0.000000
 1605.600076 -2.350433 2.652070 0.000000
 1605.800076 -2.148394 2.386034 0.000000
 1606.000076 -2.472639 2.709634 0.000000
 1606.200076 -2.689571 2.739781 0.000000
 1606.400076 -2.648251 2.685317 0.000000
 1606.600076 -2.498820 2.720373 0.000000
 1606.800076 -2.510049 2.533243 0.000000
 1607.000076 -2.065235 2.616009 0.000000
 1607.200076 -1.445352 2.895069 0.000000
 1607.400076 -1.499333 2.682669 0.000000
 1607.600076 -1.746161 2.224687 0.000000
 1607.800076 -1.426419 2.499054 0.000000
 1608.000076 -1.660601 2.721352 0.000000
 1608.200076 -1.540637 2.589254 0.000000
 1608.400076 -2.048852 2.183694 0.000000
 1608.600076 -2.453616 2.118505 0.000000
 1608.800076 -2.464359 2.629321 0.000000
 1609.000076 -2.581394 2.524833 0.000000
 1609.200076 -1.810146 2.629697 0.000000
 1609.400076 -2.076314 3.088757 0.000000
 1609.600076 -2.436456 2.624919 0.000000
 1609.800076 -2.448770 2.779649 0.000000
 1610.000076 -2.744096 2.734143 0.000000
 1610.200076 -2.484990 -3.116657 0.000000
 1610.400076 -2.635251 2.721121 0.000000
 1610.600076 -2.090252 2.915794 0.000000
 1610.800077 -2.473223 2.655376 0.000000
 1611.000077 -2.760726 2.822520 0.000000
 1611.200077 -2.810177 2.878031 0.000000
 1611.400077 -2.724804 2.815781 0.000000
 1611.600077 -2.806677 3.030535 0.000000
 1611.800077 -2.841904 2.893566 0.000000
 1612.000077 -2.862357 2.841919 0.000000
 1612.200077 -2.508593 2.843137 0.000000
 1612.400077 -2.455737 2.870714 0.000000
 1612.600077 -2.785429 2.959107 0.000000
 1612.800077 -2.350151 2.767590 0.000000
 1613.000077 -2.548106 2.675082 0.000000
 1613.200077 -2.982829 2.408473 0.000000
 1613.400077 -2.142907 2.626213 0.000000
 1613.600077 -2.274196 2.901053 0.000000
 1613.800077 -2.497480 2.553080 0.000000
 1614.000077 -2.300120 2.953114 0.000000
 1614.200077 -2.650255 2.815829 0.000000
 1614.400077 -2.730530 2.500219 0.000000
 1614.600077 -2.282700 2.632654 0.000000
 1614.800077 -2.609000 2.575646 0.000000
 1615.000077 -2.429898 2.926195 0.000000
 1615.200077 -2.478782 2.920795 0.000000
 1615.400077 -2.585629 2.948547 0.000000
 1615.600077 -2.372282 2.789022 0.000000
 1615.800077 -2.049193 2.888311 0.000000
 1616.000077 -2.614456 2.790123 0.000000
 1616.200077 -2.579477 2.440698 0.000000
 1616.400077 -2.250256 2.683488 0.000000
 1616.600077 -2.518603 2.221355 0.000000
 1616.800077 -2.766916 -3.002538 0.000000
 1617.000077 -2.733424 2.748695 0.000000
 1617.200077 -2.884635 2.125104 0.000000
 1617.400077 -2.052615 2.245711 0.000000
 1617.600077 -2.300543 2.001620 0.000000
 1617.800077 -2.209915 2.137160 0.000000
 1618.000077 -1.894901 2.516661 0.000000
 1618.200077 -1.609574 2.991424 0.000000
 1618.400077 -1.588808 2.425097 0.000000
 1618.600077 -1.735901 1.919678 0.000000
 1618.800077 -1.549925 1.812858 0.000000
 1619.000077 -1.612013 1.264398 0.000000
 1619.200077 -1.447039 0.744972 0.000000
 1619.400077 -1.636293 0.898574 0.000000
 1619.600077 -1.486170 1.311254 0.000000
 1619.800077 -1.262806 1.156502 0.000000
 1620.000077 -1.401047 0.862782 0.000000
 1620.200077 -1.648689 1.061693 0.000000
 1620.400077 -1.530451 0.893773 0.000000
 1620.600077 -1.329871 0.689228 0.000000
 1620.800077 -1.100831 1.026620 0.000000
 1621.000077 -1.592105 1.250420 0.000000
 1621.200077 -1.397948 1.082084 0.000000
 1621.400077 -1.425596 1.056666 0.000000
 1621.600077 -1.441742 0.521250 0.000000
 1621.800077 -1.327411 0.716508 0.000000
 1622.000077 -1.310907 0.850523 0.000000
 1622.200077 -1.841224 0.764329 0.000000
 1622.400077 -1.758037 0.599918 0.000000
 1622.600077 -1.184768 0.672178 0.000000
 1622.800077 -1.350611 0.999726 0.000000
 1623.000077 -1.599016 1.393218 0.000000
 1623.200077 -1.711371 1.178211 0.000000
 1623.400077 -1.358054 0.835970 0.000000
 1623.600077 -1.326142 0.919790 0.000000
 1623.800077 -1.470665 0.143111 0.000000
 1624.000077 -1.407456 0.287813 0.000000
 1624.200077 -1.336132 0.459267 0.000000
 1624.400077 -1.294333 0.490509 0.000000
 1624.600077 -1.543394 1.193516 0.000000
 1624.800077 -1.454311 1.317860 0.000000
 1625.000077 -1.509732 0.739687 0.000000
 1625.200077 -1.652529 0.746014 0.000000
 1625.400077 -1.522872 0.961114 0.000000
 1625.600077 -1.441994 0.578042 0.000000
 1625.800077 -1.297106 0.895785 0.000000
 1626.000077 -1.201658 0.894743 0.000000
 1626.200077 -1.752346 0.306305 0.000000
 1626.400077 -0.968779 0.069737 0.000000
 1626.600077 -1.486226 -0.037626 0.000000
 1626.800077 -1.234182 -0.151359 0.000000
 1627.000077 -1.375699 0.169300 0.000000
 1627.200077 -1.609919 -0.157364 0.000000
 1627.400077 -1.342814 0.949444 0.000000
 1627.600077 -1.335625 1.392570 0.000000
 1627.800077 -1.426718 2.044591 0.000000
 1628.000077 -1.461356 1.939417 0.000000
 1628.200077 -1.402367 1.657889 0.000000
 1628.400077 -1.494509 0.859278 0.000000
 1628.600077 -1.217018 0.914282 0.000000
 1628.800077 -1.204887 0.995340 0.000000
 1629.000077 -1.176973 0.720221 0.000000
 1629.200077 -1.367107 0.819312 0.000000
 1629.400077 -1.207731 1.178093 0.000000
 1629.600077 -1.241910 1.364078 0.000000
 1629.800077 -1.232002 1.570828 0.000000
 1630.000077 -1.273875 1.762015 0.000000
 1630.200077 -1.241327 1.682797 0.000000
 1630.400077 -1.144552 1.047962 0.000000
 1630.600077 -1.201286 0.787979 0.000000
 1630.800077 -1.419936 1.137420 0.000000
 1631.000077 -1.358300 1.185270 0.000000
 1631.200077 -1.213901 0.796670 0.000000
 1631.400077 -1.328546 0.620465 0.000000
 1631.600077 -1.291076 0.451492 0.000000
 1631.800078 -1.433701 0.106086 0.000000
 1632.000078 -1.194331 0.589143 0.000000
 1632.200078 -1.286097 1.223026 0.000000
 1632.400078 -1.371539 0.812917 0.000000
 1632.600078 -1.577937 0.963840 0.000000
 1632.800078 -1.525286 1.230175 0.000000
 1633.000078 -1.382090 0.642533 0.000000
 1633.200078 -1.145601 0.073572 0.000000
 1633.400078 -1.379724 0.302503 0.000000
 1633.600078 -1.401237 1.011887 0.000000
 1633.800078 -1.284775 1.117085 0.000000
 1634.000078 -1.485966 0.699445 0.000000
 1634.200078 -1.947856 0.779457 0.000000
 1634.400078 -2.033655 0.988780 0.000000
 1634.600078 -1.547826 0.820931 0.000000
 1634.800078 -1.295735 1.085880 0.000000
 1635.000078 -1.494751 1.504848 0.000000
 1635.200078 -1.427346 1.420196 0.000000
 1635.400078 -1.655857 1.267246 0.000000
 1635.600078 -1.401508 1.215832 0.000000
 1635.800078 -1.220247 1.159754 0.000000
 1636.000078 -1.567730 1.551329 0.000000
 1636.200078 -1.394942 1.193255 0.000000
 1636.400078 -1.126018 1.282647 0.000000
 1636.600078 -1.790677 1.539787 0.000000
 1636.800078 -1.368128 1.094067 0.000000
 1637.000078 -1.281815 1.352250 0.000000
 1637.200078 -1.383585 1.413904 0.000000
 1637.400078 -1.361788 1.268950 0.000000
 1637.600078 -1.186452 0.974921 0.000000
 1637.800078 -1.547717 0.893073 0.000000
 1638.000078 -1.319707 1.017931 0.000000
 1638.200078 -1.341849 1.006629 0.000000
 1638.400078 -1.308474 1.281536 0.000000
 1638.600078 -1.533687 0.857789 0.000000
 1638.800078 -1.329220 0.663346 0.000000
 1639.000078 -1.438212 1.523895 0.000000
 1639.200078 -1.750844 1.437419 0.000000
 1639.400078 -1.108531 1.332860 0.000000
 1639.600078 -1.564256 0.833051 0.000000
 1639.800078 -1.231307 1.098456 0.000000
 1640.000078 -1.289133 1.196258 0.000000
 1640.200078 -1.646498 1.274170 0.000000
 1640.400078 -1.262187 1.212298 0.000000
 1640.600078 -1.705410 1.092125 0.000000
 1640.800078 -1.287022 1.270378 0.000000
 1641.000078 -1.473851 1.280188 0.000000
 1641.200078 -1.411179 1.419820 0.000000
 1641.400078 -1.320458 0.381668 0.000000
 1641.600078 -1.519492 0.434075 0.000000
 1641.800078 -1.514592 0.501630 0.000000
 1642.000078 -1.299301 0.230602 0.000000
 1642.200078 -1.174262 0.401113 0.000000
 1642.400078 -1.785210 0.247078 0.000000
 1642.600078 -1.326978 0.791584 0.000000
 1642.800078 -1.295357 1.255691 0.000000
 1643.000078 -1.481991 0.978361 0.000000
 1643.200078 -1.234159 0.855481 0.000000
 1643.400078 -1.527666 1.017574 0.000000
 1643.600078 -1.403754 1.334588 0.000000
 1643.800078 -1.406373 0.621700 0.000000
 1644.000078 -1.319697 0.718778 0.000000
 1644.200078 -1.228082 1.509000 0.000000
 1644.400078 -1.446915 1.429886 0.000000
 1644.600078 -1.511663 0.872009 0.000000
 1644.800078 -1.578274 0.662933 0.000000
 1645.000078 -1.210634 0.289059 0.000000
 1645.200078 -1.303938 0.671278 0.000000
 1645.400078 -1.396853 1.074620 0.000000
 1645.600078 -1.374169 0.998348 0.000000
 1645.800078 -1.373436 1.704174 0.000000
 1646.000078 -1.308633 2.098260 0.000000
 1646.200078 -1.650418 2.115811 0.000000
 1646.400078 -2.277551 2.752827 0.000000
 1646.600078 -2.229801 2.762798 0.000000
 1646.800078 -2.564331 2.411231 0.000000
 1647.000078 -2.256864 2.542613 0.000000
 1647.200078 -2.612267 2.743101 0.000000
 1647.400078 -2.610861 -2.919501 0.000000
 1647.600078 -2.874467 -3.117736 0.000000
 1647.800078 -2.677199 -2.836573 0.000000
 1648.000078 -2.448391 3.117802 0.000000
 1648.200078 -2.603677 2.566050 0.000000
 1648.400078 -2.429261 2.383448 0.000000
 1648.600078 -2.247303 2.275480 0.000000
 1648.800078 -2.310752 2.356360 0.000000
 1649.000078 -2.103516 2.369135 0.000000
 1649.200078 -2.339952 2.340174 0.000000
 1649.400078 -1.880226 2.666112 0.000000
 1649.600078 -2.176766 2.658377 0.000000
 1649.800078 -2.490124 2.409521 0.000000
 1650.000078 -2.019371 2.759491 0.000000
 1650.200078 -1.545338 2.581385 0.000000
 1650.400078 -1.330931 2.337928 0.000000
 1650.600078 -0.810206 2.099527 0.000000
 1650.800078 -1.432220 1.901914 0.000000
 1651.000078 -1.465870 1.938668 0.000000
 1651.200078 -1.449700 1.274151 0.000000
 1651.400078 -1.091838 0.670896 0.000000
 1651.600078 -1.648221 0.747142 0.000000
 1651.800078 -1.035518 0.828641 0.000000
 1652.000078 -1.592646 1.430216 0.000000
 1652.200078 -1.266065 1.177572 0.000000
 1652.400078 -1.439546 1.118895 0.000000
 1652.600078 -1.136557 1.342862 0.000000
 1652.800079 -2.273214 0.940112 0.000000
 1653.000079 -1.894547 0.655675 0.000000
 1653.200079 -1.293013 1.006378 0.000000
 1653.400079 -1.379762 1.334718 0.000000
 1653.600079 -1.403770 1.546724 0.000000
 1653.800079 -1.253678 1.044602 0.000000
 1654.000079 -1.613372 0.958659 0.000000
 1654.200079 -1.306882 0.823576 0.000000
 1654.400079 -1.544504 0.712648 0.000000
 1654.600079 -1.158856 0.967511 0.000000
 1654.800079 -1.330753 0.616697 0.000000
 1655.000079 -1.406643 0.758790 0.000000
 1655.200079 -1.554942 1.122856 0.000000
 1655.400079 -1.149042 1.336650 0.000000
 1655.600079 -1.411156 1.090520 0.000000
 1655.800079 -1.222284 0.835633 0.000000
 1656.000079 -1.149319 0.593660 0.000000
 1656.200079 -1.503469 1.461310 0.000000
 1656.400079 -1.319507 1.495237 0.000000
 1656.600079 -1.561515 1.241127 0.000000
 1656.800079 -1.261498 0.370167 0.000000
 1657.000079 -1.150186 0.157401 0.000000
 1657.200079 -1.041669 0.633772 0.000000
 1657.400079 -1.408403 0.871553 0.000000
 1657.600079 -1.329420 1.129580 0.000000
 1657.800079 -1.389632 1.046793 0.000000
 1658.000079 -1.136211 0.700660 0.000000
 1658.200079 -1.327133 0.864022 0.000000
 1658.400079 -1.236143 0.920583 0.000000
 1658.600079 -1.364816 1.040131 0.000000
 1658.800079 -1.684230 0.942404 0.000000
 1659.000079 -0.967140 0.449580 0.000000
 1659.200079 -1.383239 0.898171 0.000000
 1659.400079 -1.512509 1.193897 0.000000
 1659.600079 -1.194592 1.151839 0.000000
 1659.800079 -1.437864 0.806833 0.000000
 1660.000079 -1.087545 0.596116 0.000000
 1660.200079 -1.049158 0.693991 0.000000
 1660.400079 -1.488556 1.202085 0.000000
 1660.600079 -1.354048 1.357912 0.000000
 1660.800079 -1.403712 2.340702 0.000000
 1661.000079 -1.592517 2.165393 0.000000
 1661.200079 -1.868444 2.723791 0.000000
 1661.400079 -2.515724 2.301032 0.000000
 1661.600079 -2.452339 2.883900 0.000000
 1661.800079 -2.181761 2.654631 0.000000
 1662.000079 -2.688004 2.763114 0.000000
 1662.200079 -2.789615 2.701183 0.000000
 1662.400079 -2.617920 2.964575 0.000000
 1662.600079 -2.399220 2.701920 0.000000
 1662.800079 -2.668794 2.570268 0.000000
 1663.000079 -2.726603 2.918767 0.000000
 1663.200079 -2.207571 2.607808 0.000000
 1663.400079 -2.187490 1.872613 0.000000
 1663.600079 -1.594928 1.833930 0.000000
 1663.800079 -1.794672 1.966564 0.000000
 1664.000079 -2.446380 2.754250 0.000000
 1664.200079 -2.730278 3.128421 0.000000
 1664.400079 -2.214155 2.155943 0.000000
 1664.600079 -2.015186 2.594329 0.000000
 1664.800079 -2.205936 2.854075 0.000000
 1665.000079 -2.601617 2.749756 0.000000
 1665.200079 -2.914912 2.697703 0.000000
 1665.400079 -2.493085 2.822608 0.000000
 1665.600079 -2.620834 -3.067449 0.000000
 1665.800079 -2.650382 2.789587 0.000000
 1666.000079 -2.324443 2.992785 0.000000
 1666.200079 -2.602070 2.941329 0.000000
 1666.400079 -2.649132 2.483080 0.000000
 1666.600079 -2.341366 2.959853 0.000000
 1666.800079 -2.783750 2.636354 0.000000
 1667.000079 -2.662271 2.584495 0.000000
 1667.200079 -2.296344 2.882974 0.000000
 1667.400079 -2.222302 2.632389 0.000000
 1667.600079 -2.757213 2.529067 0.000000
 1667.800079 -2.367300 2.633384 0.000000
 1668.000079 -2.394052 2.754288 0.000000
 1668.200079 -2.421763 2.276988 0.000000
 1668.400079 -2.461914 2.777747 0.000000
 1668.600079 -2.312157 2.769465 0.000000
 1668.800079 -2.910158 2.871476 0.000000
 1669.000079 -2.159840 2.595966 0.000000
 1669.200079 -1.939190 2.727665 0.000000
 1669.400079 -1.325851 2.635971 0.000000
 1669.600079 -0.909333 2.568766 0.000000
 1669.800079 -1.204532 2.399515 0.000000
 1670.000079 -1.605850 2.272380 0.000000
 1670.200079 -1.901240 2.295541 0.000000
 1670.400079 -2.196699 2.361296 0.000000
 1670.600079 -2.137982 2.420491 0.000000
