#! FIELDS time phi psi metad.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 699.300033 -0.965948 1.367165 29.439615
 699.320033 -0.831706 1.264813 24.969137
 699.340033 -1.012199 1.264261 30.816063
 699.360033 -1.085702 1.107931 32.761884
 699.380033 -1.352565 1.130134 36.310471
 699.400033 -1.676761 1.058357 33.558951
 699.420033 -1.470584 1.104876 35.867146
 699.440033 -1.762954 1.091950 32.765747
 699.460033 -1.748999 0.901376 32.872048
 699.480033 -1.678747 0.963170 33.537381
 699.500033 -1.683896 0.827984 33.482046
 699.520033 -1.402118 0.820299 36.262362
 699.540033 -1.431696 0.777867 36.133793
 699.560033 -1.395286 0.729757 36.281811
 699.580033 -1.241818 0.801990 35.599806
 699.600033 -1.290458 0.788055 36.053431
 699.620033 -1.293793 0.823441 36.076435
 699.640033 -1.314401 0.893569 36.195282
 699.660033 -1.381647 0.812591 36.308522
 699.680033 -1.220599 0.923623 35.334248
 699.700033 -1.185132 0.912586 34.801111
 699.720033 -1.149897 1.036547 34.165794
 699.740033 -1.163175 1.073221 34.417160
 699.760033 -1.341549 1.251467 36.291202
 699.780033 -1.369416 1.161750 36.318563
 699.800033 -1.538342 1.351786 35.198099
 699.820033 -1.399421 1.322939 36.270520
 699.840033 -1.455393 1.453243 35.983352
 699.860033 -1.381159 1.341205 36.309175
 699.880033 -1.460626 1.514520 35.944982
 699.900033 -1.528477 1.447616 35.307832
 699.920033 -1.650679 1.529376 33.852916
 699.940033 -1.778472 1.511269 32.658370
 699.960033 -1.639836 1.584871 33.980085
 699.980033 -1.477738 1.481046 35.807499
 700.000033 -1.542098 1.695711 35.155474
 700.020033 -1.497026 1.606054 35.702634
 700.040033 -1.596861 1.685236 34.570713
 700.060033 -1.572423 1.615379 34.869441
 700.080033 -1.594136 1.485080 34.604214
 700.100033 -1.684976 1.489367 33.531348
 700.120033 -1.579031 1.457459 34.789207
 700.140033 -1.607081 1.504603 34.444964
 700.160033 -1.632260 1.399801 34.137431
 700.180033 -1.750732 1.266510 32.908864
 700.200033 -1.695759 1.132991 33.417324
 700.220033 -1.635158 1.122242 34.102501
 700.240033 -1.551570 0.954539 35.117724
 700.260033 -1.673868 1.017316 33.652914
 700.280033 -1.590572 0.985759 34.648003
 700.300033 -1.496443 0.867320 35.708201
 700.320033 -1.489333 0.780983 35.774577
 700.340033 -1.381911 0.676129 36.366455
 700.360033 -1.310719 0.485619 36.223577
 700.380033 -1.242851 0.417403 35.646604
 700.400033 -1.392927 0.424880 36.347502
 700.420033 -1.307207 0.355975 36.204315
 700.440033 -1.337454 0.488648 36.332338
 700.460033 -1.451891 0.444582 36.075122
 700.480033 -1.235808 0.476797 35.562473
 700.500033 -1.188797 0.688158 34.887547
 700.520033 -1.310895 0.572671 36.224512
 700.540033 -1.492034 0.763938 35.749685
 700.560033 -1.364626 0.758000 36.374496
 700.580033 -1.446944 0.745653 36.108079
 700.600033 -1.281922 0.745209 36.031345
 700.620033 -1.294302 0.935771 36.123612
 700.640033 -1.451359 0.919674 36.078741
 700.660033 -1.388032 1.057055 36.357241
 700.680033 -1.492304 1.154055 35.747170
 700.700033 -1.588431 1.217906 34.674268
 700.720033 -1.505811 1.179260 35.616801
 700.740033 -1.475137 1.194479 35.898615
 700.760033 -1.447885 1.414241 36.101943
 700.780033 -1.228550 1.262054 35.471058
 700.800033 -1.361778 1.351003 36.373247
 700.820033 -1.397541 1.355839 36.336403
 700.840033 -1.215710 1.306847 35.297786
 700.860033 -1.271886 1.311296 35.945918
 700.880033 -1.522429 1.193989 35.444772
 700.900033 -1.211953 1.214679 35.244316
 700.920033 -1.257238 1.139503 35.804496
 700.940033 -0.989540 1.133979 30.161227
 700.960033 -0.873999 1.055270 26.439313
 700.980033 -1.086030 1.158565 32.783233
 701.000033 -1.205617 1.201043 35.151325
 701.020033 -1.328113 1.162880 36.365474
 701.040033 -1.241433 1.192822 35.700936
 701.060033 -1.187039 1.157788 34.930022
 701.080033 -1.021656 1.081302 31.146930
 701.100033 -1.568994 1.120714 34.935657
 701.120033 -1.312408 1.053244 36.297810
 701.140033 -1.551750 1.040643 35.142999
 701.160033 -1.486829 0.923589 35.835282
 701.180033 -1.475855 0.962195 35.932503
 701.200033 -1.710484 0.931085 33.277878
 701.220033 -1.572681 0.732852 34.890610
 701.240033 -1.530989 0.854625 35.382380
 701.260033 -1.466581 0.660039 36.009070
 701.280033 -1.379901 0.642590 36.424910
 701.300033 -1.051826 0.486353 31.975669
 701.320033 -1.165058 0.561902 34.545217
 701.340033 -1.040719 0.533258 31.676817
 701.360033 -0.887268 0.446206 26.922285
 701.380033 -0.950956 0.342594 29.018321
 701.400033 -0.962811 0.356841 29.391903
 701.420033 -0.938187 0.356975 28.609544
 701.440033 -0.848738 0.308137 25.592777
 701.460033 -0.888784 0.197601 26.973746
 701.480033 -0.782574 0.113913 23.236530
 701.500033 -1.019902 0.127298 31.097137
 701.520033 -0.939560 0.073907 28.653767
 701.540033 -1.036853 0.111407 31.571046
 701.560033 -1.113832 0.003600 33.497309
 701.580033 -1.197746 0.093491 35.102539
 701.600033 -1.178869 -0.041518 34.791742
 701.620033 -1.281471 0.010472 36.096115
 701.640033 -1.290664 0.026472 36.165613
 701.660033 -1.390903 0.040065 36.406180
 701.680033 -1.302137 0.118089 36.240952
 701.700033 -1.434081 0.125166 36.232816
 701.720033 -1.392757 0.099626 36.401972
 701.740033 -1.509308 0.018878 35.615786
 701.760033 -1.275907 -0.020445 36.050132
 701.780033 -1.407425 -0.049133 36.358103
 701.800033 -1.201621 -0.101004 35.162511
 701.820033 -1.347133 -0.077329 36.416179
 701.840033 -1.400802 0.007612 36.380220
 701.860033 -1.174030 -0.023468 34.707177
 701.880033 -1.275134 0.014337 36.043510
 701.900033 -0.902229 -0.001011 27.427045
 701.920033 -0.865190 -0.080815 26.165298
 701.940033 -1.139348 0.090432 34.044740
 701.960033 -0.927099 0.014313 28.249721
 701.980033 -0.898627 0.023131 27.306173
 702.000033 -0.953208 0.102119 29.089769
 702.020033 -0.880654 0.023127 26.808615
 702.040033 -0.854151 0.102419 25.889549
 702.060033 -0.985904 0.014913 30.216646
 702.080033 -0.875513 0.147075 26.631892
 702.100033 -0.831202 -0.068788 25.079125
 702.120033 -0.777771 0.085236 23.153934
 702.140033 -0.463111 -0.044513 12.386068
 702.160033 -0.565783 -0.116490 15.537794
 702.180033 -0.422538 -0.199818 11.335717
 702.200033 -0.438252 -0.356875 11.727109
 702.220033 -0.305247 -0.410352 9.080661
 702.240033 -0.305121 -0.397446 9.078879
 702.260033 -0.026913 -0.530896 7.901646
 702.280033 -0.088055 -0.527630 7.774082
 702.300033 0.031530 -0.536543 8.178780
 702.320033 -0.080139 -0.456084 7.780808
 702.340033 0.189213 -0.587201 9.738787
 702.360033 0.257290 -0.499564 10.864906
 702.380033 0.324388 -0.502446 12.303292
 702.400033 0.313338 -0.433373 12.043250
 702.420033 0.529602 -0.562799 18.636100
 702.440033 0.789114 -0.678734 27.633205
 702.460033 0.770491 -0.707320 27.091789
 702.480033 0.834467 -0.906251 28.830098
 702.500033 0.938921 -0.926719 30.826340
 702.520033 1.162453 -1.104411 30.679957
 702.540033 1.217438 -1.057134 29.590854
 702.560033 1.137117 -1.064909 31.036251
 702.580033 1.102892 -1.021932 31.373561
 702.600033 1.014340 -0.933876 31.504584
 702.620033 1.065344 -0.888687 31.557402
 702.640033 0.987398 -0.826592 31.341807
 702.660033 1.146408 -0.760801 30.916209
 702.680033 1.134750 -0.791707 31.064860
 702.700033 0.974114 -0.672904 31.228495
 702.720033 1.024694 -0.937252 31.542740
 702.740033 0.912675 -0.657778 30.433941
 702.760033 0.660320 -0.565554 23.430666
 702.780033 1.066105 -0.723601 31.555581
 702.800033 0.982915 -0.549082 31.305971
 702.820033 0.847776 -0.473281 29.146291
 702.840033 1.035146 -0.649208 31.567246
 702.860033 1.135551 -0.580006 31.055275
 702.880033 1.265947 -0.678418 28.274569
 702.900033 1.501902 -0.534398 18.106244
 702.920033 1.384924 -0.562892 23.769036
 702.940033 1.408237 -0.569802 22.710702
 702.960033 1.275958 -0.652516 27.962682
 702.980033 1.203834 -0.760908 29.900747
 703.000033 0.920838 -0.387248 30.564213
 703.020033 1.074971 -0.402288 31.614158
 703.040033 1.195735 -0.521053 30.129044
 703.060033 1.174617 -0.468138 30.538120
 703.080033 1.176033 -0.618923 30.512699
 703.100033 0.935482 -0.381197 30.882626
 703.120033 1.106208 -0.456456 31.426576
 703.140033 1.119347 -0.438924 31.307268
 703.160033 0.866256 -0.147625 29.658045
 703.180033 0.739384 -0.079201 26.209852
 703.200033 0.444037 0.127703 15.705095
 703.220033 0.736569 -0.050085 26.118962
 703.240033 0.498527 0.154111 17.553402
 703.260033 0.324983 0.187740 12.323392
 703.280033 0.512965 0.214490 18.066118
 703.300033 0.500077 0.177356 17.608028
 703.320033 0.328221 0.266179 12.401691
 703.340033 0.360972 0.178177 13.238213
 703.360033 0.315113 0.133519 12.089698
 703.380033 0.451464 0.034877 15.947683
 703.400033 0.394651 0.082429 14.180482
 703.420033 0.338844 0.063571 12.664105
 703.440033 0.544601 0.022047 19.214392
 703.460033 0.795499 -0.075265 27.903635
 703.480033 0.932886 -0.186857 30.846305
 703.500033 1.073618 -0.253066 31.619247
 703.520033 1.064663 -0.352984 31.646631
 703.540033 1.054691 -0.336410 31.664341
 703.560033 1.119653 -0.440061 31.304193
 703.580033 0.977876 -0.303220 31.363579
 703.600033 1.029540 -0.385322 31.649990
 703.620033 0.871079 -0.232184 29.760036
 703.640033 0.606234 -0.260310 21.501036
 703.660033 0.491031 -0.235675 17.290624
 703.680033 0.493915 -0.207361 17.391460
 703.700033 0.568353 -0.240864 20.091435
 703.720033 0.551166 -0.332318 19.455886
 703.740033 0.427816 -0.009359 15.186859
 703.760033 0.354823 -0.212243 13.075064
 703.780033 0.555904 -0.170959 19.630633
 703.800033 0.587625 -0.309500 20.807917
 703.820033 0.298499 -0.175972 11.712910
 703.840033 0.502822 -0.237894 17.705037
 703.860033 0.509958 -0.022448 17.958644
 703.880033 0.789009 -0.466072 27.720262
 703.900033 0.801624 -0.173894 28.073449
 703.920033 0.972574 -0.448086 31.315252
 703.940033 1.175983 -0.444067 30.513600
 703.960033 1.254543 -0.662043 28.655636
 703.980033 1.259956 -0.704109 28.495868
 704.000033 1.357696 -0.799303 24.964132
 704.020033 1.602529 -0.983484 13.119403
 704.040033 1.222899 -0.865164 29.648995
 704.060033 1.399254 -0.936430 23.300329
 704.080033 1.401183 -0.966246 23.211665
 704.100033 1.288461 -0.956631 27.745442
 704.120033 1.217163 -1.002932 29.786939
 704.140033 1.072579 -1.006541 31.707448
 704.160033 1.036345 -0.995495 31.732930
 704.180033 1.064786 -0.889785 31.727792
 704.200033 1.065975 -1.011792 31.725217
 704.220033 1.107982 -0.726372 31.510198
 704.240033 1.042089 -0.813008 31.740545
 704.260033 0.925367 -0.754422 30.772880
 704.280033 1.110003 -0.783596 31.493706
 704.300033 0.912591 -0.694487 30.568972
 704.320033 0.834509 -0.700009 28.946474
 704.340033 0.863846 -0.705311 29.628967
 704.360033 1.035102 -0.805692 31.730712
 704.380033 0.999425 -0.660402 31.582035
 704.400033 1.064319 -0.755250 31.728749
 704.420033 0.898078 -0.556317 30.315535
 704.440033 1.024884 -0.520242 31.704848
 704.460033 1.292583 -0.683588 27.606226
 704.480033 1.327704 -0.566245 26.331758
 704.500033 1.430878 -0.561881 21.809574
 704.520033 1.250345 -0.570117 28.924618
 704.540033 1.363009 -0.631116 24.902342
 704.560033 1.304854 -0.778238 27.178619
 704.580033 1.330234 -0.821770 26.234048
 704.600033 1.099158 -0.837414 31.575556
 704.620033 1.340103 -0.916626 25.845820
 704.640033 1.264651 -0.957968 28.505291
 704.660033 1.104852 -1.023940 31.534614
 704.680033 1.215129 -0.920940 29.834713
 704.700033 1.321148 -0.946967 26.581273
 704.720033 1.195051 -0.822168 30.274450
 704.740033 1.444697 -0.959785 21.135913
 704.760033 1.463553 -1.052712 20.199156
 704.780033 1.442387 -1.143106 21.249333
 704.800033 1.552349 -1.251687 15.653428
 704.820033 1.405457 -1.000530 23.014168
 704.840033 1.208805 -1.041245 29.979512
 704.860033 1.276843 -0.946678 28.125756
 704.880033 1.423954 -1.034240 22.142448
 704.900033 1.113105 -1.006717 31.467296
 704.920033 1.072563 -0.862603 31.707497
 704.940033 0.821905 -1.034437 28.628378
 704.960033 0.986503 -0.821385 31.488451
 704.980033 0.960587 -0.953886 31.239081
 705.000033 0.745026 -0.750527 26.398219
 705.020033 0.561265 -0.713957 19.939742
 705.040033 0.688814 -0.955322 24.650912
 705.060033 0.727026 -0.890492 25.957643
 705.080033 1.025891 -1.122412 31.784757
 705.100033 1.109119 -1.083293 31.550858
 705.120033 1.082708 -0.962526 31.726526
 705.140033 1.054446 -0.896384 31.809174
 705.160033 1.009829 -0.752040 31.724541
 705.180033 1.220449 -0.826348 29.731942
 705.200033 1.283500 -0.755197 27.924014
 705.220033 1.403083 -0.718345 23.128319
 705.240033 1.430265 -0.708453 21.842292
 705.260033 1.353043 -0.458015 25.327113
 705.280033 1.368747 -0.522735 24.663379
 705.300033 1.313405 -0.452005 26.879904
 705.320034 1.243464 -0.507630 29.135707
 705.340034 1.286357 -0.711920 27.829251
 705.360034 1.266652 -0.667758 28.460548
 705.380034 1.039549 -0.730985 31.809776
 705.400034 0.805449 -0.533823 28.332054
 705.420034 0.854144 -0.515229 29.543901
 705.440034 0.888652 -0.611773 30.261224
 705.460034 0.960936 -0.625263 31.342416
 705.480034 1.137645 -0.756656 31.252613
 705.500034 1.272205 -0.858352 28.287904
 705.520034 1.297927 -0.814045 27.434664
 705.540034 1.464073 -0.957620 20.175123
 705.560034 1.627752 -0.829140 11.890709
 705.580034 1.774681 -0.959684 5.841954
 705.600034 1.543156 -0.785157 16.126064
 705.620034 1.716079 -0.941094 7.987009
 705.640034 1.595316 -0.734408 13.477573
 705.660034 1.675377 -0.785853 9.697012
 705.680034 1.640643 -0.763216 11.278942
 705.700034 1.556455 -0.807131 15.443582
 705.720034 1.480980 -0.865689 19.320913
 705.740034 1.557007 -0.836600 15.415288
 705.760034 1.360452 -0.844488 25.017178
 705.780034 1.289680 -0.778917 27.717733
 705.800034 1.531341 -0.916110 16.734686
 705.820034 1.093250 -0.825977 31.667911
 705.840034 0.880968 -0.695430 30.112269
 705.860034 1.090385 -0.851992 31.685348
 705.880034 0.938489 -0.839081 31.070292
 705.900034 0.765233 -0.857103 27.172862
 705.920034 0.685256 -0.760682 24.525326
 705.940034 0.504379 -0.617276 17.851188
 705.960034 0.615704 -0.856871 21.981042
 705.980034 0.919459 -0.828945 30.794083
 706.000034 0.806984 -0.891569 28.373582
 706.020034 0.889858 -0.917750 30.400789
 706.040034 1.269181 -1.039691 28.404556
 706.060034 1.482355 -1.135308 19.253983
 706.080034 1.426165 -1.001979 22.045282
 706.100034 1.562514 -1.218216 15.134849
 706.120034 1.320090 -0.995832 26.645876
 706.140034 1.419270 -1.057040 22.375103
 706.160034 1.476929 -1.167937 19.529700
 706.180034 1.231254 -1.107126 29.490304
 706.200034 1.027872 -1.125786 31.873299
 706.220034 1.082373 -1.096989 31.795274
 706.240034 0.834343 -0.922201 29.200557
 706.260034 0.922285 -0.962275 30.948568
 706.280034 0.948121 -0.895182 31.299441
 706.300034 0.807476 -0.721360 28.510186
 706.320034 1.061675 -0.780233 31.871582
 706.340034 1.078592 -0.795650 31.813546
 706.360034 1.177297 -0.763620 30.687876
 706.380034 1.143462 -0.765714 31.227463
 706.400034 1.087143 -0.689733 31.769445
 706.420034 1.120093 -0.662072 31.505753
 706.440034 1.301433 -0.586480 27.328906
 706.460034 1.220341 -0.541071 29.765824
 706.480034 1.171991 -0.476721 30.783227
 706.500034 1.194883 -0.279405 30.343137
 706.520034 1.367829 -0.590860 24.712610
 706.540034 1.233365 -0.522616 29.435074
 706.560034 0.997539 -0.448139 31.748535
 706.580034 1.003185 -0.537814 31.780625
 706.600034 0.981667 -0.478885 31.636929
 706.620034 0.946002 -0.375663 31.273590
 706.640034 0.703096 -0.260011 25.261807
 706.660034 0.378345 -0.138440 13.791343
 706.680034 0.608618 -0.209619 21.805692
 706.700034 0.525065 -0.122811 18.665361
 706.720034 0.459850 -0.154637 16.347595
 706.740034 0.609375 -0.077277 21.834301
 706.760034 0.899990 -0.247394 30.584542
 706.780034 0.970090 -0.432953 31.535888
 706.800034 0.915857 -0.218687 30.849369
 706.820034 1.124281 -0.724144 31.461497
 706.840034 1.139357 -0.679249 31.281905
 706.860034 1.025373 -0.734916 31.867480
 706.880034 0.942933 -0.853785 31.235202
 706.900034 0.786968 -0.748142 27.938970
 706.920034 0.647063 -0.882533 23.245722
 706.940034 0.625223 -0.959868 22.431097
 706.960034 0.612742 -0.854507 21.961366
 706.980034 0.758161 -1.052363 27.076697
 707.000034 0.871885 -0.941166 30.047403
 707.020034 0.905106 -1.122513 30.779912
 707.040034 0.968606 -1.016867 31.621814
 707.060034 1.081633 -1.002119 31.874801
 707.080034 1.292508 -1.106709 27.666198
 707.100034 1.149805 -0.863050 31.196691
 707.120034 1.058815 -0.823804 31.959095
 707.140034 1.113738 -0.720083 31.635719
 707.160034 1.013817 -0.517890 31.921875
 707.180034 1.049336 -0.392915 31.973498
 707.200034 0.939190 -0.288895 31.290911
 707.220034 0.695412 -0.167247 25.077820
 707.240034 0.769456 -0.139915 27.521855
 707.260034 0.836441 -0.308981 29.358363
 707.280034 0.772169 -0.181889 27.603922
 707.300034 1.011254 -0.199930 31.911796
 707.320034 1.254297 -0.420661 28.887575
 707.340034 1.246842 -0.260804 29.102913
 707.360034 1.463234 -0.455834 20.227287
 707.380034 1.192767 -0.361386 30.434179
 707.400034 1.149123 -0.304839 31.206699
 707.420034 1.258025 -0.399404 28.777021
 707.440034 1.237488 -0.527695 29.362340
 707.460034 0.987789 -0.298948 31.780543
 707.480034 1.095583 -0.506890 31.788316
 707.500034 1.147521 -0.499137 31.229931
 707.520034 1.044216 -0.430084 31.976293
 707.540034 0.751355 -0.406887 26.959584
 707.560034 0.604413 -0.374578 21.707560
 707.580034 0.423695 -0.261374 15.180277
 707.600034 0.410175 -0.468024 14.755251
 707.620034 0.321700 -0.321262 12.307032
 707.640034 0.456297 -0.271417 16.254189
 707.660034 0.737621 -0.475469 26.516664
 707.680034 0.953952 -0.545689 31.470034
 707.700034 1.078367 -0.539628 31.891198
 707.720034 1.075707 -0.621522 31.903477
 707.740034 1.194043 -0.742819 30.407523
 707.760034 1.143606 -0.763628 31.285163
 707.780034 1.234253 -0.900715 29.449260
 707.800034 1.437247 -0.996245 21.516539
 707.820034 1.520295 -0.857538 17.309750
 707.840034 1.440643 -1.016266 21.350173
 707.860034 1.534193 -1.128548 16.592219
 707.880034 1.339136 -0.901797 25.923912
 707.900034 1.132804 -1.067697 31.426358
 707.920034 1.244211 -1.017781 29.177104
 707.940034 0.912900 -0.949235 30.908563
 707.960034 0.897831 -1.061198 30.653599
 707.980034 0.764627 -0.942721 27.374320
 708.000034 0.550864 -0.929005 19.672201
 708.020034 0.656026 -1.071529 23.877459
 708.040034 0.603748 -0.807802 21.924561
 708.060034 0.614075 -1.058583 22.314941
 708.080034 0.343024 -0.800107 13.017628
 708.100034 0.562744 -1.001128 20.369098
 708.120034 0.490686 -0.873323 17.694319
 708.140034 1.059305 -1.102083 31.988935
 708.160034 0.975870 -1.165786 31.745349
 708.180034 1.099430 -1.195372 31.781640
 708.200034 1.255819 -1.314381 28.846825
 708.220034 1.204673 -1.159065 30.184072
 708.240034 1.420489 -1.030794 22.326646
 708.260034 1.308000 -0.913313 27.118871
 708.280034 1.186848 -0.771995 30.564063
 708.300034 0.676592 -0.434140 24.622544
 708.320034 0.564000 -0.323194 20.416645
 708.340034 0.656752 -0.333126 23.904063
 708.360034 0.454984 -0.165388 16.439900
 708.380034 0.499697 -0.007260 18.019928
 708.400034 0.417382 0.014187 15.195107
 708.420034 0.500451 0.101721 18.047325
 708.440034 0.552414 -0.003840 19.978531
 708.460034 0.693554 0.067530 25.222625
 708.480034 0.501247 0.086862 18.076276
 708.500034 0.654383 0.009430 23.817228
 708.520034 0.730018 -0.098034 26.457362
 708.540034 0.707988 -0.017669 25.721058
 708.560034 0.458384 -0.086996 16.556565
 708.580034 0.540782 -0.210827 19.540475
 708.600034 0.726176 -0.291198 26.331224
